,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,entities.media,extended_entities.media,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
391,Mon Nov 29 09:45:06 +0000 2021,1465255491421016069,1465255491421016069,"The White House said President Joe Biden was briefed on the omicron variant Sunday by his COVID response team, which includes top infectious disease expert Dr. Anthony Fauci.  https://t.co/mwBwBkvTuj",False,"[0, 199]","<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",,,,,,,,,,False,4,10,False,False,en,[],[],[],"[{'url': 'https://t.co/mwBwBkvTuj', 'expanded_url': 'https://www.foxla.com/news/biden-to-address-omicron-variant-monday-as-countries-scramble-to-contain-cases?taid=61a4a122838dea0001e1e5d4&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter', 'display_url': 'foxla.com/news/biden-to-…', 'indices': [176, 199]}]",en,recent,9648652,9648652,FOX 11 Los Angeles,FOXLA,"Los Angeles, CA","Official FOX 11 Los Angeles account for #LA News. Send news tips to fox11news@fox.com, use @FOXLA or call 310-584-2025. Follow @GDLA, too!",https://t.co/R7oV4eT8Wh,[],False,295879,15734,3266,Wed Oct 24 08:04:57 +0000 2007,2962,,,True,True,215027,,False,False,False,050505,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1459188495843352576/W-wV1-FD_normal.jpg,https://pbs.twimg.com/profile_images/1459188495843352576/W-wV1-FD_normal.jpg,https://pbs.twimg.com/profile_banners/9648652/1636637407,D40000,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/R7oV4eT8Wh', 'expanded_url': 'http://www.foxla.com', 'display_url': 'foxla.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Mon Nov 29 09:25:30 +0000 2021,1465250556666990594,1465250556666990594,"Positively negative

#WomenWhoCode #scifi #indie #games #amwriting #amreading #SpiderManNowWayHome #SpiderManNoWayHome #COVIDIOTS #covidvariant #GetBack #Hawkeye #Insecure #LISA #Metaverse #NoWayHome #Omicron #PTD_ON_STAGE_LA #QuienEsLaMascara #QatarGP #ComicCon #art #Artist https://t.co/SUHlL9Uvsc",False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'WomenWhoCode', 'indices': [21, 34]}, {'text': 'scifi', 'indices': [35, 41]}, {'text': 'indie', 'indices': [42, 48]}, {'text': 'games', 'indices': [49, 55]}, {'text': 'amwriting', 'indices': [56, 66]}, {'text': 'amreading', 'indices': [67, 77]}, {'text': 'SpiderManNowWayHome', 'indices': [78, 98]}, {'text': 'SpiderManNoWayHome', 'indices': [99, 118]}, {'text': 'COVIDIOTS', 'indices': [119, 129]}, {'text': 'covidvariant', 'indices': [130, 143]}, {'text': 'GetBack', 'indices': [144, 152]}, {'text': 'Hawkeye', 'indices': [153, 161]}, {'text': 'Insecure', 'indices': [162, 171]}, {'text': 'LISA', 'indices': [172, 177]}, {'text': 'Metaverse', 'indices': [178, 188]}, {'text': 'NoWayHome', 'indices': [189, 199]}, {'text': 'Omicron', 'indices': [200, 208]}, {'text': 'PTD_ON_STAGE_LA', 'indices': [209, 225]}, {'text': 'QuienEsLaMascara', 'indices': [226, 243]}, {'text': 'QatarGP', 'indices': [244, 252]}, {'text': 'ComicCon', 'indices': [253, 262]}, {'text': 'art', 'indices': [263, 267]}, {'text': 'Artist', 'indices': [268, 275]}]",[],[],[],en,recent,221206384,221206384,Steve Games,Steve_Games,"Hollywood, CA","-is my REAL name. Imaginator, words, music & art. SAG. Not so interested in conquering this world as in discovering new ones. Seeking truth through fiction.",https://t.co/sKIfrFQlXI,[],False,725,260,230,Tue Nov 30 01:08:08 +0000 2010,3217,,,False,False,15533,,False,False,False,000000,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1145171933798924288/2QOwEYg7_normal.png,https://pbs.twimg.com/profile_images/1145171933798924288/2QOwEYg7_normal.png,https://pbs.twimg.com/profile_banners/221206384/1632909972,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/sKIfrFQlXI', 'expanded_url': 'http://www.otherearths.wordpress.com', 'display_url': 'otherearths.wordpress.com', 'indices': [0, 23]}]",False,"[{'id': 1465249881732247557, 'id_str': '1465249881732247557', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1465249881732247557/pu/img/aeyxUTYte1yt86w_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1465249881732247557/pu/img/aeyxUTYte1yt86w_.jpg', 'url': 'https://t.co/SUHlL9Uvsc', 'display_url': 'pic.twitter.com/SUHlL9Uvsc', 'expanded_url': 'https://twitter.com/Steve_Games/status/1465250556666990594/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]","[{'id': 1465249881732247557, 'id_str': '1465249881732247557', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1465249881732247557/pu/img/aeyxUTYte1yt86w_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1465249881732247557/pu/img/aeyxUTYte1yt86w_.jpg', 'url': 'https://t.co/SUHlL9Uvsc', 'display_url': 'pic.twitter.com/SUHlL9Uvsc', 'expanded_url': 'https://twitter.com/Steve_Games/status/1465250556666990594/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 40064, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1465249881732247557/pu/pl/KHJYS1RraJOIcHZq.m3u8?tag=12&container=fmp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1465249881732247557/pu/vid/1280x720/hGIHpDTG2dREqfPT.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1465249881732247557/pu/vid/640x360/ZxqI_G78S0n0AH2t.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1465249881732247557/pu/vid/480x270/HUF4h_JbNX8LQryD.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Mon Nov 29 09:25:12 +0000 2021,1465250480712347648,1465250480712347648,"@JimboHart ""The Netherlands Omicron cases were among 61 who tested positive for COVID-19 out of about 600 passengers on the two flights."" 10% of those exposed caught it. I remember during the lockdown y'all did a nice '24 Frames' split screen &amp; yeah, this is like a pipe bomb ready to blow.",False,"[11, 294]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.465166520049451e+18,1465166520049451009,39701467.0,39701467,JimboHart,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'JimboHart', 'name': 'Jimbo Hart', 'id': 39701467, 'id_str': '39701467', 'indices': [0, 10]}]",[],en,recent,4198041434,4198041434,dennis whetstone,Zelmo999,"Long Beach, CA",Quid quo pro.,,[],False,165,81,0,Wed Nov 11 05:27:24 +0000 2015,32768,,,False,False,12448,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/669775467411456000/O0gc86Nq_normal.jpg,https://pbs.twimg.com/profile_images/669775467411456000/O0gc86Nq_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Mon Nov 29 09:23:47 +0000 2021,1465250125874225154,1465250125874225154,"Yo... I'm high key hyped on #Omicron 

Remember conservatives, just stay home and avoid the medical indoctrination facilities called ""hospitals""",False,"[0, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,"[{'text': 'Omicron', 'indices': [28, 36]}]",[],[],[],en,recent,2176564296,2176564296,Forerunner,forerunner_la,Los Angeles,"Inquiries/Bookings :: https://t.co/iKFzDmBivg.xiii@gmail.com
The construct.",https://t.co/yXIrbvR38I,"[{'url': 'https://t.co/iKFzDmBivg', 'expanded_url': 'http://forerunner.la', 'display_url': 'forerunner.la', 'indices': [22, 45]}]",False,390,624,5,Tue Nov 05 18:18:12 +0000 2013,11178,,,True,False,9099,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1445978591716540416/X1JAJWP2_normal.jpg,https://pbs.twimg.com/profile_images/1445978591716540416/X1JAJWP2_normal.jpg,https://pbs.twimg.com/profile_banners/2176564296/1633583136,ABB8C2,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/yXIrbvR38I', 'expanded_url': 'https://soundcloud.com/forerunner_la', 'display_url': 'soundcloud.com/forerunner_la', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Mon Nov 29 09:21:21 +0000 2021,1465249511828197376,1465249511828197376,"south africa, botswana, czech republic, netherlands, hong kong, italy, uk, belgium, israel, denmark, germany, australia, canada

countries where covid 'omicron' variant has been reportedly detected  #streetscoop 📰 https://t.co/aNVFvKzDCu",False,"[0, 213]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'streetscoop', 'indices': [199, 211]}]",[],[],[],en,recent,60708604,60708604,anonymous,streetscoop,"Los Angeles, CA",news 'n humor for humans – chilly willy style; earth's first 'n only real twitter jockey exposing the evil yhwh  @ap  @dwnews  @rt_com  @xhnews  @afp  @reuters,https://t.co/KQYfA7socw,[],False,3089,10,135,Mon Jul 27 20:59:21 +0000 2009,169554,,,True,False,317266,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1465133919724990467/tYQxFjWd_normal.jpg,https://pbs.twimg.com/profile_images/1465133919724990467/tYQxFjWd_normal.jpg,https://pbs.twimg.com/profile_banners/60708604/1638176668,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/KQYfA7socw', 'expanded_url': 'http://www.Instagram.com/Streetscoop', 'display_url': 'Instagram.com/Streetscoop', 'indices': [0, 23]}]",False,"[{'id': 1465249460213071875, 'id_str': '1465249460213071875', 'indices': [214, 237], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1465249460213071875/pu/img/CTJAPivudEhZN2ux.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1465249460213071875/pu/img/CTJAPivudEhZN2ux.jpg', 'url': 'https://t.co/aNVFvKzDCu', 'display_url': 'pic.twitter.com/aNVFvKzDCu', 'expanded_url': 'https://twitter.com/streetscoop/status/1465249511828197376/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}}]","[{'id': 1465249460213071875, 'id_str': '1465249460213071875', 'indices': [214, 237], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1465249460213071875/pu/img/CTJAPivudEhZN2ux.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1465249460213071875/pu/img/CTJAPivudEhZN2ux.jpg', 'url': 'https://t.co/aNVFvKzDCu', 'display_url': 'pic.twitter.com/aNVFvKzDCu', 'expanded_url': 'https://twitter.com/streetscoop/status/1465249511828197376/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [180, 101], 'duration_millis': 44130, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1465249460213071875/pu/vid/480x270/_T9k_m29hhb-L6bE.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1465249460213071875/pu/vid/720x404/ZATM7YSZhJOUhy0M.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1465249460213071875/pu/pl/kQmzg6ttpLGAp0rY.m3u8?tag=12&container=fmp4'}]}, 'additional_media_info': {'monetizable': False}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Mon Nov 29 09:14:06 +0000 2021,1465247690212577283,1465247690212577283,Beyaz Saray Sağlık Danışmanı’ndan Omicron açıklaması https://t.co/CZ9DGUtPd4,False,"[0, 76]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,tr,[],[],[],"[{'url': 'https://t.co/CZ9DGUtPd4', 'expanded_url': 'http://dlvr.it/SDNdNz', 'display_url': 'dlvr.it/SDNdNz', 'indices': [53, 76]}]",tr,recent,2459784158,2459784158,Alaturka Gazetesi,alaturka,"Beverly Hills, CA","Alaturka Gazetesi. Türkiye, Amerika ve Dünyadan Son dakika Haberler - Alaturka News",https://t.co/8ulC6g2ddE,[],False,791,7,13,Wed Apr 23 14:05:04 +0000 2014,480,,,False,False,468556,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/458970993298378752/DM81Ec2G_normal.jpeg,https://pbs.twimg.com/profile_images/458970993298378752/DM81Ec2G_normal.jpeg,https://pbs.twimg.com/profile_banners/2459784158/1510384608,C02A2F,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/8ulC6g2ddE', 'expanded_url': 'https://www.alaturkaonline.com', 'display_url': 'alaturkaonline.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Mon Nov 29 09:14:05 +0000 2021,1465247684764205068,1465247684764205068,Kanada’da da Omicron varyantı tespit edildi https://t.co/pczQLWJR0p,False,"[0, 67]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,tr,[],[],[],"[{'url': 'https://t.co/pczQLWJR0p', 'expanded_url': 'http://dlvr.it/SDNdNC', 'display_url': 'dlvr.it/SDNdNC', 'indices': [44, 67]}]",tr,recent,2459784158,2459784158,Alaturka Gazetesi,alaturka,"Beverly Hills, CA","Alaturka Gazetesi. Türkiye, Amerika ve Dünyadan Son dakika Haberler - Alaturka News",https://t.co/8ulC6g2ddE,[],False,791,7,13,Wed Apr 23 14:05:04 +0000 2014,480,,,False,False,468556,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/458970993298378752/DM81Ec2G_normal.jpeg,https://pbs.twimg.com/profile_images/458970993298378752/DM81Ec2G_normal.jpeg,https://pbs.twimg.com/profile_banners/2459784158/1510384608,C02A2F,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/8ulC6g2ddE', 'expanded_url': 'https://www.alaturkaonline.com', 'display_url': 'alaturkaonline.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Mon Nov 29 09:10:37 +0000 2021,1465246812160380928,1465246812160380928,Kanada’da da Omicron varyantı tespit edildi https://t.co/sdeDHEtCPq,False,"[0, 67]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,tr,[],[],[],"[{'url': 'https://t.co/sdeDHEtCPq', 'expanded_url': 'https://ift.tt/3cWuFdl', 'display_url': 'ift.tt/3cWuFdl', 'indices': [44, 67]}]",tr,recent,1114061700750168065,1114061700750168065,Alaturka Amerika,AlaturkaAmerika,"Los Angeles, CA",Alaturka Amerika,,[],False,65,5,0,Fri Apr 05 07:06:22 +0000 2019,96,,,False,False,24839,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1114061776935481344/wy6kWRT7_normal.jpg,https://pbs.twimg.com/profile_images/1114061776935481344/wy6kWRT7_normal.jpg,https://pbs.twimg.com/profile_banners/1114061700750168065/1554451168,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Mon Nov 29 09:06:09 +0000 2021,1465245687222726660,1465245687222726660,Live Q&amp;A: Governments Eyeing Lockdowns Over Omicron Variant; New Global ... https://t.co/yqOY88ebWY via @YouTube,False,"[0, 116]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [108, 116]}]","[{'url': 'https://t.co/yqOY88ebWY', 'expanded_url': 'https://youtu.be/iazylLt2KyY', 'display_url': 'youtu.be/iazylLt2KyY', 'indices': [80, 103]}]",en,recent,834937681,834937681,Anthony J. Griffin,AnthonyJGriffin,"Altadena, CA","i'm all for an American Constitutional government and hating the Corporation it's become! This former Combat Marine,Vietnam Vet, is disgusted! Trump 2017 🇺🇸",,[],False,1075,2061,17,Thu Sep 20 06:40:36 +0000 2012,2070,,,True,False,14245,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/775153359003070465/ZTJZWM85_normal.jpg,https://pbs.twimg.com/profile_images/775153359003070465/ZTJZWM85_normal.jpg,https://pbs.twimg.com/profile_banners/834937681/1489589638,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Mon Nov 29 09:04:41 +0000 2021,1465245317490614272,1465245317490614272,"Every time I see the word Omicron, I see it as Omarion. Then I remember how much I hate B2Ks music. 🤷🏽‍♂️",False,"[0, 105]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,[],[],[],[],en,recent,28525331,28525331,"BED, BATH BUNNY & BEYOND",djiftw,Los Angeles,🏆World Champion DJ🏆.https://t.co/BgI3pGW06n,,"[{'url': 'https://t.co/BgI3pGW06n', 'expanded_url': 'https://linktr.ee/IftwcY', 'display_url': 'linktr.ee/IftwcY', 'indices': [20, 43]}]",False,1110,520,33,Fri Apr 03 07:56:25 +0000 2009,8844,,,True,False,15672,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1455629693571330048/glUgRY7P_normal.jpg,https://pbs.twimg.com/profile_images/1455629693571330048/glUgRY7P_normal.jpg,https://pbs.twimg.com/profile_banners/28525331/1589175383,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Mon Nov 29 09:02:25 +0000 2021,1465244749044989953,1465244749044989953,"Omicron COVID variant no reason to panic - WHO rep. tells 'Post'

https://t.co/m6O1Ujzhs0",False,"[0, 89]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],[],"[{'url': 'https://t.co/m6O1Ujzhs0', 'expanded_url': 'https://www.jpost.com/health-and-wellness/coronavirus/omicron-covid-variant-no-reason-to-panic-who-rep-tells-post-687237?utm_source=jpost.app.apple&utm_medium=share', 'display_url': 'jpost.com/health-and-wel…', 'indices': [66, 89]}]",en,recent,2204806447,2204806447,david johns,johnMark322,"Los Angeles, CA",#bitcoin,,[],False,588,1895,2,Wed Nov 20 12:15:05 +0000 2013,19772,,,False,False,39340,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1439221575044190208/QB7Vuzzi_normal.jpg,https://pbs.twimg.com/profile_images/1439221575044190208/QB7Vuzzi_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
